2187,7062,5148,6749,7441,8771,657,4838,7238,2420,4318,2043,6179,3861,9642,290,1688,4280,607,1140
2079,5890,2606,2914,599,4620,9679,6228,82,9718,3236,4724,70,4572,6942,6830,5659,690,3733,2374
805,2404,3130,4200,5582,8294,6913,5122,1326,9299,6142,5399,5835,5174,72,7185,6882,1990,3126,7249
4770,4929,1170,8599,7670,8145,2586,6833,5393,3481,1851,7007,821,6920,51,990,2288,1490,6123,6903
4790,3472,2991,8125,2001,65,4983,6951,494,5947,5385,8943,6406,7679,8887,7287,1353,1464,9265,5056
1811,4733,780,8711,10,1812,9581,277,3654,3422,8895,8743,732,1618,7147,6965,8578,6860,6688,4142
9688,4681,1706,387,714,4958,4909,2632,4578,1581,995,9208,4245,98,3786,1697,921,3110,149,2020
4180,1668,7209,2895,5630,7267,8666,522,260,5705,4910,1707,7721,6791,3749,4996,9370,5383,4028,6789
6614,4311,4955,713,3423,2761,5847,875,7509,6857,2968,667,2997,6843,8855,5979,5673,7733,1666,5102
8598,3257,2035,5621,8921,8605,7892,5215,5324,5639,2302,9264,1110,3447,7448,535,8536,5072,957,2247
7718,1104,2042,2214,6295,8400,8755,1906,8662,6809,4330,3408,2886,585,9873,3769,6346,6895,4589,2390
6673,4950,443,2749,7386,9884,6468,2777,4851,1722,5401,6586,1059,7379,1250,7138,7992,1793,3088,3487
411,7380,8900,8810,5710,7532,3843,5345,2297,2729,5013,2314,9695,5792,1795,3017,8180,7809,6788,8779
3662,9801,2107,2865,2624,9493,2283,2555,6826,3058,3720,9619,4463,1112,1682,3649,8066,953,99,8073
5640,1753,2736,6724,6797,8285,4894,2523,2731,3791,4865,4718,5449,2898,7952,9293,9861,6567,1265,6098
24,537,1914,7704,8298,1743,2547,7094,1680,1083,9940,7500,1800,9741,5392,2470,6464,868,5455,194
7513,2334,9649,598,5822,7103,3681,7347,7268,2318,6306,2550,5070,1343,4002,942,7819,9730,7422,313
3572,7810,8973,2553,1484,2519,8460,5,2160,4569,8595,5766,2312,8844,1514,2999,6777,2344,6597,8341
808,5516,480,7079,4120,5991,4760,3612,165,8268,4919,2976,2292,4892,1852,4025,6552,6759,445,8622
3552,2509,864,4571,4924,4651,1279,498,4766,4402,1557,1539,4132,4666,1240,3882,1801,9,9927,1295
5081,9490,4067,4084,6700,9796,7217,7829,3960,6656,6786,9512,5633,2570,1145,1431,3310,3446,1421,8687
6580,2684,4064,7851,1081,964,1062,5482,7738,1880,6641,5073,5636,5807,3876,6593,5540,6578,6463,4385
9046,6279,9909,4749,4846,3329,6101,1154,4490,8321,3011,539,336,7043,2699,672,7732,853,4711,694
9620,2037,3125,725,6616,562,8222,4665,1422,1705,7638,4023,4212,1749,9920,1869,7186,7558,9468,621
