476,575,649,409,338,564,957,24,806,784,259,469,378,677,84,331,20,956,970,114
383,153,285,146,204,286,515,358,606,205,929,544,302,226,577,182,500,938,567,910
22,475,679,163,148,983,750,816,733,680,336,496,958,427,836,636,712,835,511,353
633,873,899,790,197,102,97,746,301,857,126,357,108,596,538,215,755,987,288,141
699,404,1,343,304,481,93,877,870,121,101,389,602,268,37,439,173,42,435,763
663,429,30,786,308,263,972,10,81,832,31,662,947,640,293,671,129,653,47,658
59,939,426,675,194,574,850,290,590,955,866,681,258,178,601,862,34,583,125,365
314,96,62,594,780,959,349,162,246,624,461,924,216,147,863,225,287,881,373,627
729,964,87,516,124,507,855,925,598,778,744,89,555,307,861,989,185,661,462,417
88,541,584,592,1000,775,754,520,144,667,672,917,693,430,241,522,224,235,792,120
664,503,291,149,160,916,312,136,597,245,117,659,789,278,670,434,227,647,773,874
406,140,548,247,243,691,279,368,859,638,951,95,2,154,240,858,328,494,853,398
477,578,282,334,405,364,798,379,837,211,558,527,6,563,51,457,111,801,521,940
362,720,359,155,549,252,969,32,535,622,966,384,650,918,145,130,169,656,23,483
833,642,319,402,371,347,742,493,261,619,283,491,782,12,556,76,233,470,738,63
85,748,401,654,710,518,92,689,980,824,442,701,58,849,332,193,829,414,454,944
330,827,179,579,150,804,711,445,448,981,300,625,327,184,887,231,298,716,207,351
303,320,264,424,932,71,808,825,465,736,572,907,46,315,43,922,67,437,479,199
8,735,27,961,94,299,611,66,807,709,132,766,257,407,504,333,381,992,864,634
977,449,168,416,553,732,776,683,915,993,441,751,388,369,605,229,988,599,249,15
499,39,180,884,523,546,586,593,854,356,419,329,589,531,91,289,69,61,463,273
75,310,103,607,999,842,978,181,669,843,423,618,682,875,768,393,614,7,201,595
686,501,728,196,497,68,41,706,387,965,498,354,635,214,251,848,361,25,486,219
16,222,45,82,571,803,48,459,38,415,927,714,610,473,425,867,250,752,631,326
139,232,118,311,761,113,519,687,443,561,421,815,757,325,213,392,953,909,612,841
984,708,609,536,897,991,294,603,135,172,100,684,731,436,743,485,488,55,528,21
433,296,317,380,608,239,545,856,810,823,456,666,272,560,800,50,795,9,660,655
719,322,394,673,890,616,931,591,533,385,945,464,218,906,151,35,600,170,166,410
651,105,952,174,210,665,420,220,818,904,941,274,769,408,295,189,628,440,935,255
678,122,110,745,297,64,192,986,580,652,713,321,212,514,52,794,726,186,872,453
694,770,871,637,771,573,963,202,467,128,342,267,26,542,692,760,131,271,40,451
894,975,834,455,482,888,36,919,632,585,949,643,892,200,355,280,588,911,374,880
846,623,176,860,60,830,615,397,785,799,123,539,889,366,458,472,99,188,478,759
629,508,852,316,758,749,552,926,741,484,891,209,468,203,557,737,444,3,717,559
883,914,543,704,83,309,820,882,221,621,644,876,164,885,13,946,982,266,171,630
901,223,248,237,930,828,502,730,903,753,648,582,781,772,674,305,17,115,127,217
119,432,350,98,968,787,386,116,950,774,474,195,323,107,411,339,53,920,281,695
492,277,525,788,382,819,879,90,19,526,973,764,796,341,44,79,318,813,158,547
72,933,898,739,395,641,284,275,49,190,276,551,587,721,390,886,727,779,4,422
234,971,346,367,676,134,452,73,191,537,54,844,550,529,668,840,809,540,480,902
418,921,646,639,260,565,352,14,86,490,438,177,487,262,29,471,688,513,845,822
923,530,489,396,657,517,604,505,254,814,765,33,152,928,70,270,534,133,777,106
109,997,187,937,104,905,18,206,734,865,372,524,400,80,495,324,431,57,256,847
715,375,306,948,811,839,976,697,143,797,554,645,908,740,896,412,707,767,791,979
805,183,576,703,702,998,718,723,165,335,566,466,869,817,340,895,581,756,900,175
878,838,762,377,851,613,868,831,913,159,569,403,696,313,722,506,345,936,78,230
943,167,56,510,344,826,747,208,198,74,934,399,698,157,562,685,960,954,568,337
269,413,995,783,228,244,821,985,990,626,112,532,11,428,363,236,996,690,460,65
967,802,391,705,142,974,617,376,812,447,138,292,509,5,77,700,265,446,360,725
238,962,348,28,620,370,156,137,570,893,450,942,512,912,724,994,793,253,242,161
