2372,11280,9565,13337,7494,9154,14666,3264,5766,1847,1094,2346,10181,3330,10167,10764,1585,5498,9757,8676
1694,9414,7555,4385,13394,5427,362,4890,13399,16020,2822,3598,4401,11438,10184,15556,12401,4815,3621,11405
9503,4039,14010,14235,4521,1991,8254,15694,7954,11000,13328,659,9463,10706,8015,13207,9621,16038,16083,1450
8796,11042,3094,8583,2945,903,6304,15227,15554,3001,14813,10220,2419,14858,3355,4115,15398,7629,4135,14601
6377,762,11263,7929,1023,10753,2000,9751,12056,5345,2044,15311,12506,5309,12005,1073,8969,9057,9412,2304
1381,2298,6535,5037,7172,2519,3728,11127,5028,246,219,10054,2683,3668,4687,13449,1245,750,11029,11032
10755,992,11271,5563,452,2326,9580,1279,776,4633,8386,4427,3968,417,3536,10760,4773,4870,3364,1003
13382,9613,9283,2107,5018,12459,6817,16067,12359,16098,7235,9334,13189,7488,2313,9466,7789,14970,2133,9157
14071,13669,6835,6428,13041,4377,12457,11849,4310,10535,1511,9230,8461,546,1873,1281,4588,867,460,15375
8268,99,8589,13832,3817,1294,6295,7060,15927,7712,8294,15298,11009,7632,9650,6910,8352,9871,4075,8885
14707,15502,9005,3980,13530,7425,11602,2149,1933,11185,1371,5890,2741,14002,13140,3335,3301,8728,3853,8661
16202,10829,3468,2555,1399,11221,14376,1700,587,4150,2053,3628,13978,16199,864,2410,8121,14637,15139,15391
14645,6750,7527,5590,1544,8729,5526,6022,10475,1008,13951,3194,10100,5056,15990,3180,8864,13430,7470,4593
2266,2924,11810,3395,5945,16056,8790,9554,6684,1265,8677,8853,16100,7568,13247,12365,5127,478,1306,4978
2885,6075,5893,10801,2258,2294,9692,16175,6634,7462,14266,9789,2120,3285,1216,690,10491,828,9022,10632
555,8230,2405,10453,1368,14857,8071,276,13698,2303,12938,11830,8678,7134,6667,6736,5351,9268,8005,2017
516,13702,5742,3023,6696,2583,10887,15420,4541,15352,16284,4004,8181,1181,4019,7158,11244,5296,5604,574
6109,9118,14387,7819,5047,4644,4918,8053,3272,14031,144,3767,1648,2151,3155,13155,1757,5222,6731,12900
4126,11848,2049,4829,9353,11227,1711,7115,2861,5285,11097,790,2806,9655,11601,5686,1923,10334,5700,7012
8170,11715,10691,11237,7676,892,8802,6369,2031,495,2246,407,5785,10914,11978,15753,10047,1816,7033,3631
15510,1051,6000,4850,9524,1448,13193,10862,825,1382,7317,10072,416,7230,3585,9863,2217,14091,560,6400
15456,1388,14141,14457,1796,10828,6745,3955,4854,10109,4492,9606,7394,13933,11543,6385,16134,11409,10146,6435
8506,14000,11486,5979,13080,13666,10260,807,6249,563,2008,12575,11885,10137,1739,52,11272,14617,2641,9818
9777,5610,995,1404,7749,6598,2255,2077,13064,365,5343,16123,2358,2831,14100,9912,15749,8815,2392,2591
7416,14183,1090,8102,11301,7713,4558,10857,8074,6225,5936,7989,8486,15111,13871,10305,1587,5588,5219,9666
7442,5398,4734,14251,11275,12657,10061,6625,8328,39,2700,8082,1744,3688,2035,13428,15138,2278,288,11049
6788,46,1476,10736,268,13925,6432,8992,15365,1442,10621,15156,3132,2733,645,7514,8287,4671,15915,1299
16124,8838,7411,2153,16002,5660,11488,8269,2262,13550,3970,12983,13479,15577,2450,12557,9251,13037,9274,15530
2277,5787,6261,16007,2774,3710,15552,8340,2061,8940,3797,8456,1976,668,4631,1491,6588,7653,6614,13282
15336,13251,14458,16163,9469,9981,916,8101,3730,12283,9175,12243,2500,10698,9441,10343,2916,8703,2786,12908
15619,14662,7874,7063,10539,3863,1801,5147,8052,2969,11073,2003,11745,1408,11180,14216,13580,1263,3733,6660
14544,3022,5250,13498,8702,1984,6497,5237,3535,297,5390,12624,14677,4712,4433,10027,9498,12095,1885,16092
6120,3064,5793,9084,5453,14160,13872,6266,12118,3354,6092,6018,10684,4956,15841,13653,5567,5493,16251,6016
8624,4827,1987,1774,14200,14408,11614,14193,1472,15520,981,15386,16165,14690,492,4137,10651,2581,12027,11261
1047,2368,5591,9680,3625,3824,3842,4291,3160,14768,13806,696,7643,6299,5116,1159,380,8411,7872,7827
11296,3652,845,970,14459,2873,806,607,12603,11970,12021,11430,13704,14477,6639,11022,1583,12333,4641,8795
4867,4812,6091,16001,917,8611,82,10323,15569,10483,9111,1552,3996,6647,3311,4642,12400,4440,8513,1443
13072,8289,5868,12935,15394,15183,9180,2993,5618,4663,1016,4922,11380,12133,7562,13859,3935,7697,583,9788
11492,3401,5410,14937,14357,13733,12811,14439,2876,14307,843,11706,8616,5816,8210,8956,5780,2109,8106,3995
6768,4341,10320,4380,4042,3665,2474,3949,5619,1627,9848,7746,4965,3259,5606,8412,190,9335,10000,5206
2336,9464,2264,5058,1479,12453,1838,2046,13035,8359,15901,12217,6815,9262,4000,12160,16106,12367,10404,12338
3297,1826,1497,9377,8454,5984,6729,4334,1098,8077,7982,6896,14590,329,6873,16191,5999,5217,7217,801
12859,9545,4930,15868,8629,4249,4471,14879,8948,6199,4346,12186,13728,10418,11487,3549,9426,1256,5712,8475
6402,6066,156,16137,4981,10575,7528,8151,3009,2646,426,9936,14158,9669,172,9038,16052,8990,9184,2341
7737,4044,885,2729,1210,7598,1130,15197,5092,8903,8204,16148,2391,10041,6609,8279,11963,3030,10886,10411
2321,4743,6774,6484,15335,6618,6971,13081,7877,8754,15742,13171,12925,3402,4218,5912,10948,1419,5911,8766
7202,3692,14693,10330,12048,14152,3603,6593,8841,2763,4645,5741,12958,9497,13815,14443,14380,3479,12149,6093
8189,15947,10382,8960,4133,14177,12158,1244,15679,3220,6613,15873,4084,3408,10548,3928,13023,10702,13503,168
13398,13241,16370,9148,6998,1392,566,12000,10161,3998,3879,15504,6780,9758,10059,10592,5903,3812,4811,729
8428,5063,13789,932,5939,5877,6436,1992,9754,12358,3782,7366,2270,12337,9536,11616,11674,3946,7557,9209
3717,9799,3093,9948,8285,1516,737,15294,4697,11242,683,5113,7679,2694,4061,6207,3931,13103,7815,13079
2574,1611,2054,2690,5771,12132,9527,8586,1062,9552,7276,13012,4514,1444,6767,10354,7684,2477,291,7369
9094,13010,4449,9409,13823,3099,4015,10346,7040,8156,6275,7481,8735,9891,5949,914,568,8374,50,12591
2570,11498,6205,3331,2779,322,2994,10503,3899,92,4584,12302,2518,14672,1445,12513,1504,308,5663,10520
8840,86,1759,15338,13290,6671,6041,7722,11690,13107,6574,7274,6996,10234,4958,12709,16090,3261,11670,14910
8849,2509,1954,12911,15195,1562,2093,5270,5828,7631,447,3260,6158,4959,7725,16355,14916,8630,3077,4375
6591,10271,4912,284,5048,14848,269,9559,6760,459,4064,2182,2124,13255,8262,8502,7203,1738,13414,8542
7621,10286,5317,3608,3203,1359,9285,15137,4752,660,10769,10805,2166,6735,14474,14545,3020,16268,7387,5032
4113,12602,11384,10324,1481,2536,5401,7436,5227,6164,11067,4548,11554,6224,11018,3616,3783,5216,16299,3460
3662,4206,3574,14840,12756,1565,10827,6706,3293,537,3059,15176,8688,4025,5461,11883,13519,11393,15258,1038
5603,3247,11756,6217,11710,755,12055,15816,525,1394,5233,10778,16276,2720,2288,1096,2625,8962,11868,14915
13748,10600,14420,1013,3940,16295,13374,5621,3442,1296,13729,4828,5396,6192,891,7799,7072,174,14093,12244
937,130,2956,4723,2985,167,13598,53,9749,14830,11456,2466,14854,2640,7575,4557,12370,13139,2784,11292
12537,6740,10890,9144,13555,8556,8822,14607,3523,951,9169,257,1626,5190,3471,9867,9255,13628,4120,15936
12184,4951,7303,1802,1732,4975,8057,2897,11389,9056,4187,5223,1629,2503,4761,5613,15843,15585,3130,4411
4474,12944,7795,14410,4742,8051,1906,15452,1230,13092,14896,700,13170,6513,16044,581,5824,2698,15525,10957
4281,7731,8206,11993,6990,3822,4299,2050,1340,11937,4285,8183,4685,14394,5443,12051,10176,15069,6182,11845
