715,203,181,372,405,67,638,137,793,150,783,158,318,599,145,27,77,324,933,226
270,41,331,640,82,99,549,834,801,22,341,153,220,683,94,705,156,676,490,338
825,33,89,769,534,602,135,337,216,195,641,369,859,840,886,675,468,887,394,790
651,79,294,401,906,16,628,262,991,873,593,113,959,218,234,880,650,721,308,581
202,100,542,890,627,561,500,447,509,492,15,735,565,498,652,264,536,120,231,624
794,458,791,736,927,342,224,151,276,266,260,173,901,941,281,205,751,808,910,182
51,162,888,621,126,12,188,362,805,989,363,238,287,93,854,88,896,454,585,116
557,954,371,699,143,382,306,703,61,709,541,230,374,389,208,569,608,785,636,682
211,666,343,517,974,255,949,618,814,407,533,595,664,2,820,830,778,697,160,486
236,443,932,193,882,883,232,617,81,253,860,117,672,86,630,995,409,426,743,788
248,319,902,471,57,655,514,124,935,566,802,878,483,44,572,302,53,518,184,189
543,604,36,998,956,761,960,85,297,446,105,554,72,815,325,4,734,872,301,133
368,684,128,459,985,742,176,476,46,613,31,912,777,5,13,154,444,497,781,897
83,700,410,637,532,488,600,225,65,681,433,147,953,84,577,138,62,583,558,811
219,159,564,540,512,97,328,107,911,611,747,571,795,982,799,474,685,551,307,967
335,387,979,809,712,172,934,821,402,661,642,122,166,75,586,199,616,241,11,183
963,796,792,695,269,355,631,832,397,209,550,425,817,127,309,639,136,91,272,710
47,680,38,399,926,252,643,609,491,365,964,690,893,354,806,524,947,839,798,429
271,908,610,322,862,359,258,414,955,826,539,198,688,169,745,235,286,32,290,992
879,469,303,942,217,597,398,623,68,987,529,392,560,457,619,249,660,336,800,352
748,766,848,917,179,6,108,171,528,531,146,587,251,961,981,495,449,629,132,521
508,265,340,760,693,501,121,625,155,55,588,784,843,507,726,708,671,59,347,43
750,780,570,237,334,669,435,7,614,215,438,594,379,755,865,727,247,767,603,445
321,786,918,364,863,853,871,579,556,707,653,838,111,480,589,35,152,56,254,523
921,574,186,373,568,267,633,313,90,502,744,763,227,940,278,729,673,20,993,537
102,482,904,971,687,259,724,733,456,977,546,845,428,634,923,754,246,130,731,420
757,376,837,535,366,582,393,952,273,289,739,846,895,180,516,64,285,29,487,849
194,870,694,833,720,45,381,662,317,945,466,452,263,762,867,592,499,511,939,174
898,277,332,424,857,496,14,470,722,580,732,771,916,657,716,430,741,894,316,928
768,505,142,958,868,891,548,990,920,1,692,663,929,659,439,818,473,110,187,829
460,605,919,713,339,63,42,632,706,575,310,441,773,177,69,907,758,223,268,876
770,765,293,275,525,567,213,635,25,591,385,96,746,968,677,170,311,824,380,207
855,26,37,437,101,937,98,48,723,646,375,725,432,104,915,431,396,462,404,779
869,477,451,988,701,257,828,913,78,73,353,52,448,80,464,670,889,914,54,129
440,598,903,544,192,475,144,924,323,299,972,384,370,70,678,970,503,245,125,134
827,749,292,283,667,950,74,931,305,201,411,71,647,465,282,858,861,997,395,506
515,212,644,478,49,776,19,946,95,118,119,573,686,951,274,229,442,925,131,163
360,383,206,607,300,291,39,842,351,835,822,753,403,559,774,214,17,243,191,649
520,200,679,900,92,850,329,875,943,320,527,596,930,775,816,996,976,493,714,994
406,689,938,962,606,461,948,453,350,9,222,522,804,696,185,847,18,377,764,419
21,601,877,3,361,759,892,819,562,831,704,239,983,485,417,115,665,348,807,823
479,434,576,196,60,28,578,327,10,740,221,76,752,648,852,836,349,555,513,280
698,330,656,412,654,197,190,58,344,885,358,728,884,980,973,711,148,40,408,547
489,357,367,244,295,472,851,978,957,114,841,504,106,813,416,738,691,250,944,30
23,149,484,984,965,717,233,50,314,975,378,719,899,674,986,388,210,626,167,874
966,66,553,530,620,161,552,545,298,326,494,584,797,737,288,658,256,782,772,969
730,415,228,421,390,284,34,936,467,261,922,315,178,240,864,140,810,386,612,463
866,8,123,645,455,756,812,1000,356,109,312,803,436,622,304,418,702,112,844,168
413,87,157,526,346,856,400,668,296,391,423,139,427,279,999,164,204,24,103,422
787,718,881,519,538,905,165,590,450,333,242,141,909,481,789,510,345,615,563,175
