11,1488,7083,6066,9858,5582,325,900,8902,8079,6223,5792,562,1088,2988,7746,3500,2494,236,9687
1385,638,512,3507,5869,7594,5693,1448,3470,2358,6735,9907,7835,6623,8760,1034,2090,1513,5971,4563
3547,1868,2629,9698,9340,5358,6177,4701,99,842,6645,709,3123,8350,7327,202,4668,5051,7803,6829
7848,2566,3016,5694,3914,711,5025,3798,190,3580,9723,1254,1487,2860,3980,9758,2733,3354,9453,7667
1831,2765,8257,3343,5100,3013,6265,2564,6196,2706,6445,4319,2990,8998,4595,5331,5566,3656,2158,1614
4314,617,9614,8347,6283,1,5959,448,7694,4795,6871,8744,719,4102,2301,3714,7854,8515,326,2341
3165,6170,3520,4396,2116,323,370,6897,4300,8633,6980,6511,3397,5381,3641,7545,430,5652,2373,3105
1697,8099,3805,8071,2107,5552,747,4510,4572,6912,5764,8191,4719,101,8287,362,1033,297,5923,8615
5006,1864,9524,5936,9270,3721,2195,555,6895,6682,3639,1166,1532,7251,9588,6351,5432,6574,222,6512
9266,2998,2791,602,5837,9430,3554,9393,693,6367,1020,4609,4822,5215,3441,5470,6071,2291,1219,5437
6642,1374,985,776,3179,7167,6630,7273,4646,9228,1890,4598,6282,471,8215,760,1110,3983,2135,1658
283,3213,773,8343,8106,3437,6946,500,7225,9633,4101,2385,5536,6806,1265,3214,7997,5791,3095,1146
1722,5961,3395,9022,7335,8641,466,6756,7112,8236,4700,2713,9811,749,7468,3760,5723,991,7073,1347
6822,9998,4667,7898,5111,8255,6185,7303,2082,5463,3327,8549,9010,9191,1854,838,8573,9322,509,3576
6189,9264,7802,3425,3356,1885,131,661,9180,3259,1666,7984,1724,5363,813,8848,2780,2123,1960,163
3786,7386,5121,4466,6492,2307,4613,2611,1867,3124,2737,1597,1953,3608,815,18,3695,3919,6130,4306
1159,8634,919,2258,3503,2783,6454,6012,2055,220,3736,4310,3723,1853,5896,2264,7300,409,3867,5883
2511,3446,1021,3272,1160,3039,2318,3845,7154,4515,2059,2218,6858,656,7644,5085,8208,910,2309,6791
1900,4379,3863,3309,1899,158,5149,3222,2840,7641,8033,7338,2504,1331,2736,4347,3391,1470,972,1850
