964,504,643,104,994,172,935,23,106,99,105,138,117,274,88,793,53,333,51,186
312,450,137,672,693,52,152,455,67,121,42,50,39,296,705,107,842,179,797,809
731,139,407,237,891,400,561,259,150,600,205,459,147,890,578,143,479,388,682,70
817,717,743,650,253,247,208,442,361,438,550,944,428,135,485,775,730,57,791,340
149,724,391,612,363,792,569,221,832,883,206,387,316,164,348,511,776,957,486,20
72,306,647,703,467,199,87,34,131,465,780,631,96,573,178,321,319,970,120,713
878,587,992,639,993,655,122,277,398,276,954,893,503,229,36,825,2,297,381,644
985,906,871,912,365,787,719,833,113,548,614,882,870,989,41,100,738,765,452,212
154,345,623,12,488,545,318,616,175,634,470,927,795,565,782,111,579,778,448,762
691,520,279,260,958,889,222,360,354,359,818,336,948,168,417,519,710,236,97,804
648,895,460,249,86,392,239,68,661,307,330,847,523,193,669,109,248,575,22,192
592,54,908,913,240,562,62,153,18,309,332,824,250,292,915,343,453,243,783,834
808,411,21,252,436,921,646,852,141,326,224,720,471,593,98,61,872,505,449,462
1000,230,584,746,167,563,329,484,445,159,764,807,31,632,493,681,497,320,567,364
607,266,10,382,482,439,475,525,263,421,749,894,76,885,860,32,976,541,941,422
712,929,715,601,539,378,774,83,517,585,311,302,71,4,457,706,509,412,919,837
968,628,64,368,951,755,46,961,581,187,93,635,82,900,194,489,940,432,513,663
254,415,654,543,78,75,145,555,405,396,218,735,290,443,725,110,377,828,597,827
413,242,566,923,9,892,636,28,102,673,37,89,502,690,768,991,580,859,757,750
540,741,978,440,840,606,284,124,126,901,165,984,950,981,676,744,861,767,800,888
286,552,685,969,362,226,602,911,582,966,15,468,640,160,686,660,339,434,166,47
499,80,649,384,469,688,40,729,630,397,747,657,101,924,777,745,285,177,473,483
931,501,92,134,965,58,536,261,495,24,431,560,44,478,758,953,278,11,873,270
835,708,182,790,298,610,136,613,215,936,350,265,456,918,930,323,155,973,219,772
197,928,668,385,275,959,463,408,376,702,814,557,481,784,114,761,1,946,633,508
38,189,451,666,337,855,568,129,461,590,283,811,742,480,707,310,527,564,626,851
736,198,622,366,531,653,603,875,234,112,879,737,881,595,683,753,264,836,695,572
191,770,558,544,547,414,829,45,759,231,766,662,830,346,5,84,498,190,810,914
841,947,868,176,850,604,406,740,142,674,823,605,714,865,108,425,862,416,794,301
341,697,675,393,754,739,529,211,574,588,287,115,233,367,7,880,864,516,806,721
25,667,637,955,696,492,419,429,896,303,204,258,180,701,999,6,507,426,692,437
659,571,838,494,532,799,170,856,524,796,128,704,932,157,570,822,617,335,723,338
73,551,26,711,598,684,678,609,854,103,515,986,374,238,670,733,118,427,74,975
679,207,244,196,328,201,49,156,409,627,922,257,542,404,694,347,549,59,942,722
748,963,718,399,689,506,510,401,410,375,245,334,642,521,353,760,272,446,225,144
846,130,282,589,910,394,594,91,789,886,583,262,972,553,295,821,819,132,308,652
805,945,734,518,173,356,996,785,898,845,577,184,907,638,769,13,256,305,327,151
370,916,591,843,853,227,611,858,620,56,974,990,917,383,773,876,209,788,77,66
163,680,185,752,158,699,926,491,967,324,241,698,962,624,161,317,982,30,162,344
899,980,786,379,430,146,874,651,280,763,288,727,771,119,94,213,816,268,779,983
839,538,904,812,867,621,8,751,133,997,987,939,813,420,372,863,169,181,63,33
314,14,35,267,123,971,447,304,69,496,949,535,934,905,512,188,938,300,435,454
933,29,255,474,472,920,313,19,671,526,869,801,251,887,615,490,658,441,664,533
641,60,487,956,687,903,352,897,546,214,925,716,342,389,171,95,373,798,148,826
815,952,599,27,464,140,677,937,127,988,369,528,351,390,322,203,291,848,202,85
629,596,857,380,530,802,619,960,556,514,299,281,423,235,294,998,210,444,65,522
81,217,216,200,849,271,16,820,195,781,223,943,403,433,116,909,402,17,586,537
3,90,756,559,554,325,618,726,315,183,349,458,269,293,386,995,732,884,576,395
979,228,357,418,700,477,55,358,803,220,371,977,709,902,534,625,331,831,866,273
79,246,125,645,289,500,728,355,232,844,608,174,877,656,424,476,43,665,466,48
