6856,1003,5928,5465,8261,1086,9519,4597,7505,422,1575,14850,13760,514,11526,3438,1366,4453,3832,11484
10880,9687,12117,5362,10584,14607,4836,13506,5815,676,15146,15949,1017,3472,5732,11240,11893,13952,366,494
15049,15838,14325,3166,3207,3691,10234,13571,1624,4978,679,1073,12610,3502,14484,3673,4055,6414,2788,7293
1611,14632,6274,3293,56,5368,2610,13781,1032,3745,1088,6803,15054,2147,16378,6757,4854,15064,9792,8610
5984,9971,14428,4911,16040,14613,6147,5399,2295,11737,12889,12513,2150,8314,2975,15280,9882,2167,3991,13044
4489,5361,5986,1970,7911,9151,9464,11458,10238,3845,14626,8259,8989,7379,5614,7407,11104,4010,7882,12760
10550,13802,3960,4678,13811,7692,11960,15943,1127,974,4471,1378,5484,900,11627,12945,2683,1487,3649,2174
9647,264,15661,2778,4689,10882,3215,6148,1862,3928,13413,6962,436,7841,15560,7534,7422,8380,8519,4863
8258,6858,4626,1208,9894,1846,2707,2726,3842,9501,12973,6667,9665,3063,2604,9394,4636,4175,8423,15950
636,1946,6779,5148,9301,15730,4004,6647,14845,7071,6845,14492,5270,1870,7107,14923,1085,5446,7103,4029
921,3855,1974,5094,5775,11278,14609,2037,7659,1313,8268,14321,632,11168,2884,7501,466,6235,8422,14803
15422,6607,3013,1168,618,4900,11318,9793,12032,12038,9731,7303,11966,5929,6784,14430,2938,3306,12183,4105
2612,12378,10109,11912,327,4347,554,8925,14836,1195,15056,1945,10662,5893,12256,11994,7561,12144,3187,7462
23,5803,8348,8227,235,8557,8045,6193,5397,5823,8999,1076,3893,10561,8815,12953,15312,12752,9180,2876
6702,15194,4512,355,1622,10119,1730,14194,10681,14024,4910,10750,9812,11011,4164,4939,5104,182,5095,9350
15366,15139,6317,4667,15297,2250,3109,9155,7530,958,12757,4687,14969,3488,3503,11409,1425,13743,16277,2220
9974,11669,12499,4168,1197,11901,3837,2802,2972,3776,7149,14580,5743,2319,4555,15239,3958,6291,14305,8501
13882,15159,10409,5755,8352,1183,6356,721,13142,10494,4543,11671,3660,10530,12725,13072,9299,10598,2219,8425
2738,5343,16070,1573,12477,15988,9152,11814,596,2919,8701,12720,3668,7245,11584,14730,14864,13837,11747,8750
4215,8313,2074,10244,1927,6337,2830,6999,10058,12375,1374,10462,10506,6169,7725,12983,1179,12555,667,1159
15310,11407,2753,165,15305,2754,9170,2673,14122,12609,1231,6685,16087,4426,15576,3045,14129,12217,13278,12655
14139,1835,15657,3590,13726,7328,3849,1733,12789,892,2666,4166,8538,15233,7607,4708,124,10163,2213,2059
11696,7982,13602,12108,13737,4149,13782,3101,12013,12656,3046,1431,5284,1377,8859,15663,2828,12971,385,3813
14046,1422,10687,3659,560,3458,855,5705,15847,5189,450,671,376,3763,13170,12344,1866,6756,2435,4353
1386,15303,3744,12856,15999,9770,5914,12225,7148,8795,7942,11986,2693,9421,7488,4653,754,11604,2587,442
1371,15453,11066,2860,11890,11744,10913,11046,7389,12191,6812,13345,7168,4906,2268,12152,16204,9761,2231,2664
6948,13608,9259,10642,2157,2611,6905,15878,16241,13978,3995,2981,8919,3627,3992,850,1737,3298,14356,9602
1625,768,8281,12320,7318,1021,2950,6466,15806,1675,3025,8959,10010,3154,11927,6901,12630,12619,7122,2748
6343,8982,7246,5052,9098,9873,15599,11367,8143,14674,13160,3291,9330,7380,12066,9260,12040,899,12744,10604
13601,7690,12627,8023,7715,3042,13268,3535,8577,1213,4985,6998,12410,7868,14870,2829,3149,13289,7536,10830
3693,3953,15351,4416,10629,7926,1309,8933,724,13135,13307,11560,9462,9570,13623,2569,7865,11672,2439,5529
8954,13070,8310,15856,2352,4078,2399,7719,4617,15051,1041,3587,2525,13365,7208,15407,10140,10992,251,586
10104,13367,1523,32,9492,2914,7019,13728,8382,7130,5117,11673,5546,12928,13840,14234,2592,9545,1617,3191
1825,487,5989,1035,2564,3811,10166,14603,2054,7978,5276,2043,2199,11976,2689,3144,813,5780,12307,294
11480,1640,5644,2419,9213,1068,3234,3559,4099,1682,6083,617,12103,11108,3789,1565,4870,700,3423,121
5903,13001,470,2081,5138,12574,11963,4538,5818,10886,11250,1713,9918,10713,860,10599,3624,16360,11193,6336
15342,2533,11426,14063,10370,8316,5114,11061,3405,14524,5504,14210,14330,11694,12050,4715,4012,14431,966,15255
12440,3273,4119,4460,15436,1501,14340,12161,519,2945,5763,9202,7883,9471,392,11174,12105,3286,978,10628
5113,16237,10456,10252,13421,4049,6411,6280,14232,6935,11088,234,12178,9351,10617,14712,10363,6398,4902,4941
10403,1645,4619,9031,5257,14705,1839,7179,9506,5581,6980,9571,12992,15074,15940,1486,7749,13232,9013,13202
7733,14523,5402,15022,15553,2868,13582,1296,908,3358,11192,295,8597,7746,15412,11471,8807,6152,10186,7059
8237,2733,574,9328,4835,3464,4610,9794,7771,1556,10765,7377,2835,3973,11343,7070,4804,12428,3923,13576
5922,7234,7996,13965,8561,10777,14265,6892,7116,7153,575,973,13145,11249,4028,13159,13057,3728,16328,2589
10329,5337,4259,6523,9399,734,12715,3089,2636,14776,10626,3857,13265,7316,16121,2570,13961,8694,9491,1672
4666,9059,10500,7243,6132,12389,12732,7381,10002,11119,12547,16164,5887,16285,8274,8681,1326,12863,9076,1601
15078,10728,896,11998,9616,9831,9674,7644,1362,13718,8848,3670,2644,13223,7319,10008,11092,16337,1917,12071
3788,5485,2757,1621,8789,9954,13617,12671,11640,7257,7494,2365,2593,7783,11449,256,6561,145,9970,9748
9513,5604,2355,4386,190,5155,5873,1720,5858,4445,12731,4799,789,7736,14342,14206,11103,3768,15685,14279
6534,5999,14944,736,8914,3287,2204,10256,177,5378,3106,1144,13120,13418,9808,4280,281,10772,15,15447
3339,3723,10929,1834,8478,13445,12295,6455,3128,5794,8598,14931,3321,14073,3936,8027,3678,3897,4743,11513
14273,16323,10768,11722,8381,15482,8097,7701,2811,6019,14090,6545,1491,13546,15119,57,3370,15774,8729,8387
1722,10710,1154,1811,7044,2782,3884,4505,6609,10431,4511,3684,10903,6637,10297,2123,10519,4936,1435,15240
10936,14740,3706,12507,705,5767,304,13097,91,1025,7217,15455,1566,14364,4467,6755,6594,3966,1638,4076
6781,9744,9980,4440,5106,2293,7779,5202,4115,13632,4790,15626,6311,6589,8287,9842,2023,8725,10420,3030
1778,9926,5972,16079,10731,6513,1824,1524,16301,435,14927,10967,11861,6593,13786,1794,8198,4374,1210,11869
5530,4903,1410,1029,11093,1907,5651,10545,9700,8822,4579,6045,14421,7478,840,3677,10782,13111,12685,4530
6692,593,3501,947,6918,4744,3943,4773,207,11924,1774,9749,2486,14615,6149,1150,12172,1258,12470,3378
4940,15651,3442,12085,4574,13242,4949,14544,7541,4837,2280,3599,11636,2946,9781,10424,3942,13100,4299,6069
6307,1125,15816,4684,6139,11979,1399,2602,477,9236,1489,3412,755,1779,12349,4315,9019,4235,1950,15821
684,8234,11179,2553,9716,10648,1200,12308,3080,3123,15443,3521,3445,4780,1547,4832,9523,12884,7822,12684
7814,12779,5016,3086,6765,3816,6734,9878,15464,4441,13824,1228,3739,5475,15270,12009,7861,10364,15307,9774
12984,9837,9140,6675,4045,4333,10444,3771,5830,13633,1398,6003,3818,13000,14012,10049,4005,1343,14221,175
6843,11160,10461,12965,14110,14895,6854,11485,11511,1671,13233,1360,12811,10511,7372,6818,2992,2522,2281,9046
10112,9736,1328,2024,9127,2797,6953,16369,8359,1696,14787,9885,5994,4332,5632,11990,11301,6303,9064,1531
4599,341,13916,2649,4772,6112,1271,1348,13828,6322,3110,2254,3454,10727,4295,2924,2478,15458,2283,10214
10538,12080,5157,5046,1603,90,5107,9629,7432,15191,9189,8220,10413,1875,7683,9721,10567,6155,9027,1338
