6669,577,5786,160,15877,14407,2239,12341,14194,3259,7593,656,15325,5701,14012,1483,4666,14182,14086,11935
13980,3907,14944,11568,10212,1449,3912,5255,1673,14049,8965,1434,8280,14335,9721,8890,3968,3335,13583,6522
13205,9723,5337,1460,14296,12586,12822,10270,127,1482,897,2213,3251,4662,12083,8056,15389,14979,8007,13380
14441,9691,12454,8739,8110,7481,11713,8720,12371,6639,10322,16136,12659,3819,9408,15126,9210,9460,11247,2068
2790,3584,9472,10065,5581,15520,4543,10213,2698,2825,9906,3883,4590,13731,9782,9869,2978,11105,15952,4618
6626,7655,1352,13897,4988,132,12563,1084,13451,12383,11716,15174,11715,5154,10574,12270,460,7024,12826,15510
610,796,8426,2560,10477,5200,12937,15189,7210,390,4050,11418,9735,4249,12316,1067,16348,4214,9790,13046
3379,2539,2415,3409,5324,1257,5479,11523,11050,11372,11244,3131,3339,13124,8091,8608,184,1623,5157,5578
15209,484,15985,3014,7650,5048,5402,10710,100,6673,10303,11591,10443,9653,8726,14763,10533,4605,13296,4037
4353,4132,8840,12652,734,9872,1375,10794,3926,8831,7714,4107,4667,8438,12018,8657,13946,4552,4631,12433
2524,15005,14592,1730,11854,10719,8255,10548,10602,13518,6176,7277,10188,1893,1231,10235,3998,11162,11741,8907
11025,6428,2076,60,7368,9329,5729,13930,10859,4830,1171,2612,13906,5533,6905,331,5912,9120,5381,802
5213,3422,45,5395,12980,8482,9900,198,12602,7866,15273,3488,140,11466,1810,890,322,13813,1371,429
1149,13852,11098,1381,4729,16322,3049,16079,12718,1099,14577,10956,5224,3013,8315,1418,2517,14461,14397,2362
2845,1796,712,7268,7366,8111,7921,222,5734,12442,7769,11434,7290,3302,15809,3054,4769,995,5711,6324
4192,12999,2286,448,2272,3532,1223,397,12419,1354,6245,9909,11576,8240,7183,15049,10178,6300,7320,2496
2891,9850,2844,2907,2335,11968,3426,3621,10898,4064,6229,12683,5097,5608,228,14482,1419,6389,3553,3121
25,13949,1162,4189,1181,14955,5491,379,14759,2483,1709,8171,4556,11319,15563,8816,15636,1999,299,6449
6150,779,3692,2290,7144,14119,4678,7269,8527,8599,3976,1690,64,3797,9197,10050,10590,8200,15328,9627
7798,1844,59,5400,15215,974,15178,12323,2947,14960,7048,1675,8477,916,10693,3069,675,5306,13877,9085
1397,3496,3722,12044,1017,16342,15958,257,3019,7168,410,11580,1437,10950,3134,9693,13794,3058,5641,4411
4074,15959,7021,7286,8593,15594,5506,13938,5483,1075,908,3549,11325,7098,2803,9288,14372,5989,1778,12873
6752,14947,7936,5290,5227,12301,2800,11876,8951,3642,9213,1357,11766,1678,10609,8197,2366,5465,361,11646
3738,3287,1704,1813,7430,14010,14648,2881,7499,14722,10429,9393,7990,8775,1641,2243,2959,11920,10616,5058
2215,6230,1194,3082,2136,8403,9825,3388,15859,10331,16256,6519,5463,9643,2284,5130,11026,3608,3669,15999
4196,12976,12791,11093,6485,9468,5995,16209,13978,1672,11123,2574,4694,2194,6107,15265,7179,6109,7304,11867
9764,12733,11853,5496,15064,4499,769,3444,729,6052,169,5651,5068,6063,7479,13487,3070,7981,11528,2007
201,14826,3775,4856,8419,10004,10640,10519,13459,13682,6504,14627,14708,4872,16272,3693,3123,1457,13215,1450
9191,12267,13345,8815,11681,12081,9656,3946,4701,2095,14777,15607,1373,8101,6346,10130,12604,3145,4292,16091
6475,415,14124,12830,15908,4471,983,9026,16094,5996,13271,426,1493,10841,3972,10479,14747,7458,9960,16069
3852,4394,15272,1358,3472,5318,7721,12059,722,11962,15600,4058,12367,5441,4084,15500,7588,5219,864,9446
4652,13843,4975,10771,12634,14009,12557,13276,3267,1648,7558,528,7713,4136,3643,13158,9936,12550,10903,9351
11556,3234,10391,1337,2046,14533,3708,1537,8336,16196,6186,3343,436,9623,13514,1082,7716,8457,7289,9497
5456,770,13275,438,1139,16127,2091,9452,8574,4584,4346,15588,9404,352,4633,1226,14133,7276,7163,9462
1176,10835,8041,11331,831,973,9200,5864,11703,3715,7870,14057,8654,8290,1,13734,2996,2234,12339,11960
8502,5968,685,5900,3902,7526,3430,8369,14426,3871,1235,12146,7977,2964,10569,12117,2862,2815,7546,873
1322,898,774,2456,3894,4460,4008,6350,871,9252,2691,11558,7156,11188,9843,158,6728,14891,12288,15340
997,9361,3062,6354,14176,6686,7645,5095,10157,14429,12759,1568,3991,14266,7875,7887,12409,11242,1003,2874
1058,10858,4785,3403,1293,313,5276,10955,7843,13338,15490,9908,8570,5656,5370,15601,2896,11280,8804,2400
12704,16153,1277,6194,11362,5810,14145,12857,1801,1686,14498,9224,10081,15133,8906,13820,13525,2886,7518,9465
